label,text
4,"A must go to place for breakfast, brunch or lunch in Vieux Quebec.  My wife found it extremely \""cute\"" and fell in love with the place.  If you go around 11 you will be in good shape for an early lunch or brunch.  Breakfast did not seem to be much of a jam on the weekday we went (we went twice by the way). \n\nAll the pastries are wonderful, especially the cheese biscuit which has a little cayenne kick to it.  \n\nWifey loved the cuban panini.  I thought the filling was great but I personally am not a big fan of overly toasted bread (not burnt).  That being said, I would order one of their paninis again any day and love to devour some cheese biscuits for dessert.  And do yourself a favor and get a large cappucino.\n\nNot really that expensive in comparison to all the tourist traps you could get sucked into in the Old City."
4,"Very authentic thai food! I had the beef jerky, pad thai, papaya salad and sticky rice ! All were delicious. They offer a huge thai tea ! I took off one star for the location. But I will definitely come back for the service and food."
4,"I've flown in and out of here more times than Anna Nicole Smith's pharmacists flew in and out of the Bahamas. I find the inside extremely easy to navigate while the outside a labyrinth of epic proportions. What lane do I exit to the 202. The left? Oh, now the middle? And then 100 yards later the left again? WTF? Is this fun for the traffic monitors as they scarf down Cheetos and Dr. Pepper all the while watching weary travelers zig zag the ridiculous signage. Services are average to pretty good in terms of bars, restaurants and shops. Not sure what the complainers aren't finding. All I need is a bar, a snack, the boob tube, Dramamine, the National Enquirer and that funny horseshoe shaped pillow that makes me feel like an idiot everytime I bring it out."
4,"4/5 dangerous sweets. \n\noh my. sugar. bars. yum. i'm glad i can only get this when i'm in town for business, otherwise i'd have to get pants in new sizes."
4,"Decided to try out some chicken and biscuits when flying through the airport here. Damn good stuff NC, keep up the good work."
4,"Recently trekked through the casino and found it wonderfully renovated. The casino pit looked nice and modern. No overpowering cigarette smoke and seemed fresh and clean.  Public restrooms were nearly brand new with brand new fixtures. Food court looked inviting and clean, although I didn't try the food. Yes it's an older property and like a cat has 9 lives, but who knows for how long? Overall a great face lift and I wish them the best. Not many of the classic names left, the real Las Vegas. Good luck Tropicana."
4,This Trader Joe's is friendly and offers the same great TJ's products.  What needs is improving is their parking lot!  It is so bad that Insurance companies should charge a premium for folks willing to play Russian Roulette by parking here.  I make a point of parking at the far end of the lot to avoid playing smash up derby with the elderly patrons.  Love the proximity to my home as I will be a regular here!
4,"Mmmm carbo-licious. \n\nI met the lovely Ms. Tonya P for a brief bagel this morning and 'twas delicious. Carby, crunchity toasted bagels (mmm sesame) and fab cream cheese. The schmear has to be homemade right? Because I dabbled in the chive and the vegetable - both were equally tasty. \n\nInside Poppy's has a smattering of tables and a cute little patio outside where Riley (my pup) enjoyed some bagel bits off of the concrete. Tasty. Be aware that the patio can be quite noisy with the umpteen cars passing down Providence and Sharon Amity, but no worries, I had my bagel and great company. \n\nNext time I'm in the area, I'm definitely going to pop in and pay homage to Poppy's by indulging in a nice toasty bagel and a pound of cream cheese. Nice to know that there's another local bagel joint in CLT!"
4,"I have been to Five guys in 3 different states now and I still love it. I am originally from so cal and I grew up on in and out. I only tried 5 guys because Obama went...and I ended up falling in love it. Their burgers have a lot more flavor and are just great. I actually prefer in and outs fries though. Anyways, I will keep coming here."
4,"I can't stop thinking about the french fries! I think they were batter dipped prior to frying.  The buffalo chicken sandwich was good. Good size menu with something for everyone. Large open style, good for groups. Plenty of tvs. Kinda felt more like an Applebee's than a place is go regularly to watch games. I will definitely go back for the fries."
4,"How can you go wrong with Buca Di Beppo's? The food here is unbelievable and the portions are enormous. I guess that's why you can only order the pasta plates for groups of 2 or 4. But in reality, there's prob enough food there for 4-6 people. The pasta is cooked very nicely and the sauces are delicious. This location was packed every time I went so I would suggest putting in a reservation during the dinner hours."
