task,label,text,rationale
beer2,0.6,"s : not much in the aromatic department , but i can pick up on a little of the hops .  pours out pitch black with a medium dark tan head that stays that way till the last drop .  let me start this by saying that i love all of gl 's beers and appreciatte their quality and price . taste was more of the same with a surprising cooked spinach taste also . aftertaste was also quite disturbingleaving a lingering vegetable taste . i bought a sixer of this beer but could only stomach four of them . i do n't know if the beer intended to taste like this , but even gl makes a mistake every once in a while . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"for such a pretty beer , it shure does n't smell like much . faint caramel malts and and 'nilla wafers and a slight detectable hop aroma . the flavor is great , very elegant with a creamy yet bubbly mouthfeel . great balance , smooth malt , and crisp hoppy finish .  clear , brilliant ruby forming a poofy beige head atop fine bubbles with excellent retention and lacing . this is a gorgeous beer .  the same followed through to the taste , some malt , but again ruined by the corn . it is smooth , and with the light body it probably would n't be bad in the summer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 
beer2,0.6,"smell - smell of hops and slight coffee taste - slight bitterness , definetly hops , slight coffee , excellent balance . overall - enjoyable beer .  greedy bleached-brown soft-serve ice cream head that slowly recedes to reveal deep glacial crevasses . truly magnificent .  m : light body , slight effervescence ... not much here . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 
beer2,0.6,"s : not much but some passionfruit and sweet malts . t : very interesting . biscuity malt throughout with a bit of passionfruit and lime through the middle .  poured into a pint glass a : aggressive pour yields 2 fingers of tan head with great retention . very good looking !  the mouthfeel is a bit thin , but the flavor makes up for it . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 
beer2,0.6,"i 'm trying to pull out the aromas but it 's kind of tough . very mild nose of some fruity and malty sweetness . a really light nose for a big brew .  perfect pour , nice thick fluffy head , dark brown color with a reddish hue when held up to light .  claims to be be a no carb beer , better described as a no taste beer . almost clear in appearence . it was refreshing i give it that , and if it was really , really hot , it would be a plesant drinking experience , but if you actually want your beer to taste like beer , i 'd give it a miss . it seemed to have gone after the gimmick ( nop carbs ) rather than trying to produce a flavoursome beer . it 's a shame as i hear the rest of the burleigh range is okay . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
beer2,0.6,leaves behind an artful legacy of lacing on glass . s : citrus and pine . t : opens with a big citrus hit of tart grapefruit that 's followed by an astringent scratch and burnt offerings of toast and brown sugar .  the pour was pitch black with a good one inch head .  mouthfeel - medium body mouthfeel . a tad bit watery . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 
beer2,0.6,"picked up a bomber to try ... - really dark viscous stout ... rich solid black/brown , mild finger of head , rich mocha colored ... down to some minor spotting ... looks delicious . - nice sweet chocolate ... slight bitterness ... and a touch of rubbing alcohol booziness.. some grains , oatmeal.. etc , . thank god the taste does n't mimic the scent too much . - overall this is a fantastic stout , and and quite pleased with it.. one i would certainly purchase again .  its been a long time since i trid this brew ... it pours a very dark brown to black color with a finger of tan head that falls to a coating over the beer . the color is beautiful .  this beer was an amber color with a thick white head that dissipated quickly . a nice fruity/spicy taste , with some warmth in the aftertaste . it was a little too fizzy for me , but still a very smooth and drinkable beer ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"not much aroma . beer looks great , nice medium head .  this stuff is gorgeous , with its jet black opaque esspresso appearance . textured waves of dark brown nitrogen bubbles teem with an almost lifelike quality . the most beautiful , cappuccino-like head you 'll ever see in a glass . sadly it 's downhill from here .  m : medium bodied . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 
beer2,0.6,"smell : light citrus and pinecone tones are tough to sense , but they are there .  a : very nice deep black with a prominent mocha colored head . sticky lacing left behind with good head retention . it settles to a nice film and perks back up with a quick swirl of the glass .  mouthfeel : medium body , light carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 
beer2,0.6,"s : strong , roasted barley predominant , toasted nuts as well t : syrupy , quite a bit of alcohol in the flavour as well -- a bit too much for my liking m : thick and rich d : while enjoyable , this was slightly less appealing .  huge hiss when the cap is pryed off . great retention and lacing .  m : oily texture with average carbonation and a bitter finish . the mouthfeel is the weakest aspect of the beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 0 
beer2,0.6,"s - grass and citrus dominate , with a noticeable resiny undertone and a hint of molasses . t - smooth .  so silky smooth and absolutely scrumptious ! appearance : ruby-mahogany-black , good clarity ( around the edges of the otherwise opaque brew ) , thick creamy layer of fine-beaded tan head , great head retention , lots of lace aroma : brown sugar , coffee , burnt grain , baker 's chocolate , lyle 's golden syrup flavor : gentle malt sweetness with hints of burnt caramel , chocolate , dark molasses sugar , and weak coffee ; unripe pear hop flavor ; finishes semisweet with a smoothly bitter aftertaste mouthfeel : medium-full body , silky-smooth soft texture , moreish as hell  mouthfeel is okay , but not great . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 
beer2,0.6,"overall fairly light aroma . though the nose was a bit light , the beers taste was intense and enjoyed .  from the bottle poured black with a brown head and a lot of lacing .  a : clean , dark brown/amber , no sediment s : malty , dark fruit , and caramel , t : well balanced bitterness , malty , thick syrupy , dark fruit and caramel , m : thick , smooth , lack of carbonation is the big detracting factor , d : as noted , we had two to make sure - the alcohol is subdued and we quickly finished both bottles ; it 's really that good . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,0.6,"what 's really amazing is this guy was a home-brewer just five years ago and now has his own brewery . props brother . while the hops are n't particularly aromatic they add a nice bitterness to the overall flavor and the malt has a good toasted sweetness to it .  a : pours a dark brown body with a tan head .  quite honest and good mnchner beer . better than most of the german lagers , like warsteiner , lwenbru and bitburger . excellent taste , nice smell , very good appearance and drinkability . good balance among malt , yeast and hops . it worth a try , for sure . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"pours a cloudy straw or unhealthy piss colour.nose is slightly sweet and a bit yeasty-musty . this is a fine tasting beer.strong starting carbonation , sweet , and slightly hoppy , very sharp in its initial bite.a background of pepper and i think orange . great mouth feel and very drinkable .  a - solid black , no light at all .  lots of bitter orange , banana , even cinnamon in the taste , with smooth but underwhelming mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 
beer2,0.6,"smells very mild for such a rich brew . got hints of roast barley , vanilla , and charred oak . i do n't think this is a bad beer by any means but i think there are far better examples of this style .  amazing lacing .  body is medium full , but the carbonation is quite low . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"chocolate aromas mostly , maybe a little smokiness .  pours a rusty ruby and amber color . very dark and very difficult to see any bubbling . the head is a dark khaki colorof two fingers after the pour and one finger of foam that stays with you through all twelve ounces . not to mention all the stickage of foam hanging on to the inside of my pint glass .  mouthfeel is average . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
beer2,0.6,"aromas of dark grains , light coffee , and hints of bittersweet cocoa .  this beer looks really great , effervescent like champaign .  m- medium body , goes down smooth . i was n't too impressed with the mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 
beer2,0.6,"cork was impossibly difficult to remove ! smells strongly of either peaches or apricots , but unfortunately i 'm not a fan of either fruit . also apparent are wheat , honey , and malt .  cane & ebel is a very dark brown , almost black , cola colored brew , which glows an amber read when held to the light .  mouthfeel lacked continuity . good weight for a bpa though and a nice interpretation of the style . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"3.5 s distant smell , maybe some medium malt . 3.0 t belgian yeast and malty sweetness that i did not expect . 5.0 d absolutely fabulous .  unbelievable . leaves some massive clinging rings around the glass .  mouthfeel was a bit of a letdown . it seems the cask had been open for a little while , as the natural carbonation was quite weaker than other cask beers i 've had . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
beer2,0.6,"the brewery added pasteurization this year . amber in color . not heavy on hops but some are evident at the finish . if you only tried this one last year it might be worth another try . i tried on tap at the brewery and out of a bottle from retail .  a : beautiful carmel brown color with a big , fluffy head that recedes to about two fingers . excellent and surprising clarity , given the style .  it 's light on the palate and slightly dry . i 'm not a huge fan of wheat beers but this one is really not to my liking . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 
beer2,0.6,"a little more hop aroma might help this one out , but it is quite drinkable .  very good looking , perhaps the best looking beer i 've seen . deep amber and ruby , rich . luscious creamy , dense and enduring head ; off-gold/white color .  begins sweet , the top is skimpy in its mouth feel , with the finish delightful in its hop spicy bite and the carbonation perfectly matched , also the somewhat bitter and dry aftertaste makes it quite refreshing , quite the quaffable brew , and a new favorite . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"pretty decent smell .  poured a dark dark brown with a super creamy light mocha head .  the only real knock on this beer is that the mouthfeel was a bit thin for an imperial stout , if it was more viscous it would be an a+ beer to me . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
beer2,0.6,"a slight caramel malt nose . i was surprised to see that its abv was over 6 % .  a - a beautiful pour into a tulip glass .  the mouthfeel , however , was watery for a porter , the body medium and the carbonation light . highly quaffable . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"there are some faint floral aromas that are nice , but they would be better if they were stornger .  pours a deep copper body with a thick , frothy off-white head .  smelled of floral hops with a heavy alcohol presence . yeast and hops i guess ? hugely intense ( like a kick in the teeth ) flavor of hops and alcohol . sometimes the hop flavor won out , but mostly just alcohol . bummer . overall i was super dissapointed by the floaties and the overpowering alcohol presence . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"s : weak burnt aromas with coffee and cocoa . t : sweet chocolate throughout and mild coffee in the finish .  orange amber in color , head retention was excellent and solid sheets of lace adorned the glass .  but i do n't like ipa . there is flavor , but those damn hops just interfere too much . average feel , but i could n't even finish the sample . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,the smell disapoints . nothing more than a whisp of grain .  stone- double bastard appearance- hazy reddish brown with a big overflowing creamy head .  m - pretty straightforward . average . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 
beer2,0.6,"smell : sweet , rounded grain with a hint of toast . a slight hint of hop oil .  this one is topped with a gorgeous tan head . great retention and very good lacing .  on tap at the brewpub . creamy rich aroma of sweet sugary hops , full of lime juice , fresh grated ruby red grapefruit and a waft of fresh mountain pine . fantastic aroma . flavor is a pandoras box of fresh oranges , mandarins and tangerines , reduced and drizzled over a grainy bite of malt . a bit of that hop buttery note on the finish , with a long creamy smack of grass and cilantro . a touch of chewiness . long aftertaste of apples and bitter resin . a top ipa ! ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"s - leaves me kind of flat , i do n't smell much of ... anything , to be honest . it 's a relatively sweet-smelling brown , i do n't smell much trace of pumpkin or pumpkin pie spicing .  the smokin ' lager poured a cloudy copper-red with a lot of tiny floating particulates . it had a huge light tan head the had great retention .  herbal aromas with toasted grains , similar to a barleywine 's fermented sweetness . the taste is very sour , which builds in layers with each sip . outside of the sour , there is not much flavor except for a slight hint of malt . it is presented as a spring seasonal and it just does n't work , no matter what time of year . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 
beer2,0.6,"s : very mild smell of sweet malt with a hint of hops . t : light flavor of caramel , i guess from the sorgum , maybe some honey with a mild hop flavor towards the end .  pours a three finger cream head that fades slowly to a thin layer leaving a good lace . nice deep , clear mahogany color .  m : very light and delicate mouthfeel . lighter body than i prefer , but it does not bother me whatsoever , all things considered . very slick , almost oily mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 
beer2,0.6,"s - slightly sweet bready/grainy aroma with faint indications of hops almost exactly like scrimshaw pils .  a nice layer of foam remains throughout . excellent looking .  loaded with fresh hops flavor , spicey , that good bitter smack finish . i used to prefer darker beers to american pale ales , but this beer is the one that changed my mind . this beer goes great with crawfish and pizza . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"initially came across as gimmicky because of vanilla taste . however , when savored in the mouth for a moment the bourbon flavor comes through and makes a really nice finish . best tasted when cool , not cold , preferable the cooler side of room temp .  a : a huge , tight head impressively crests the beer , gently churning , but never quite collapsing . a dark tan , it tops a much darker brown beer , completely opaque . good lacing .  mouthfeel is a little thin and watery . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 
