task,label,text,rationale,combine_flag
beer2,0.6,"bottle provided by chris , poured into a perfect pint glass ... a huge whoosh upon popping the cap . a light black with a huge dark tan head , great retention and lacing ... the aroma is sweet chocolate , oak , lactic acid , not a good balance , seems infected to me .  begins sweet , the top is skimpy in its mouth feel , with the finish delightful in its hop spicy bite and the carbonation perfectly matched , also the somewhat bitter and dry aftertaste makes it quite refreshing , quite the quaffable brew , and a new favorite . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"s : intense aroma of freshly mowed grass with summer flowers and dandelions . t : over the top hops .  the only real knock on this beer is that the mouthfeel was a bit thin for an imperial stout , if it was more viscous it would be an a+ beer to me . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,1
beer2,0.6,"'' a - 3 finger merengue head sits on top a cloudy golden body and has excellent retention and beautiful belgian lace .  the mouthfeel , however , was watery for a porter , the body medium and the carbonation light . highly quaffable . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"it had a very nice hoppy aroma that i could n't wait to try .  smelled of floral hops with a heavy alcohol presence . yeast and hops i guess ? hugely intense ( like a kick in the teeth ) flavor of hops and alcohol . sometimes the hop flavor won out , but mostly just alcohol . bummer . overall i was super dissapointed by the floaties and the overpowering alcohol presence . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"this is one of the prettier light beers i have seen . mostly due to the huge thickness and creaminess of the head . the beer itself is crystal clear straw yellow with lots of carbonation bubbles .  but i do n't like ipa . there is flavor , but those damn hops just interfere too much . average feel , but i could n't even finish the sample . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"a- poured with a 2 1/2 finger white cloud of foam into a tulip glass . beautiful orange blossom honey hue . minimal lacing , but head sticks around for a while .  m - pretty straightforward . average . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 ,0
beer2,0.6,"looked fantastic after the pour : a golden yellow-orange color with a big , white , fluffy head that bubbled down very slowly to a lace across the whole top of the beer .  on tap at the brewpub . creamy rich aroma of sweet sugary hops , full of lime juice , fresh grated ruby red grapefruit and a waft of fresh mountain pine . fantastic aroma . flavor is a pandoras box of fresh oranges , mandarins and tangerines , reduced and drizzled over a grainy bite of malt . a bit of that hop buttery note on the finish , with a long creamy smack of grass and cilantro . a touch of chewiness . long aftertaste of apples and bitter resin . a top ipa ! ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"this beer looks great poured out of the bottle with a big billowy head and cloudy golden color .  herbal aromas with toasted grains , similar to a barleywine 's fermented sweetness . the taste is very sour , which builds in layers with each sip . outside of the sour , there is not much flavor except for a slight hint of malt . it is presented as a spring seasonal and it just does n't work , no matter what time of year . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 ,0
beer2,0.6,"an unusually nice looking beer .  m : very light and delicate mouthfeel . lighter body than i prefer , but it does not bother me whatsoever , all things considered . very slick , almost oily mouthfeel . ",0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 ,0
beer2,0.6,"am going to sparks tomorrow , looking forward to another pint or two . it looks dark but has a light almost watery mouth feel .  loaded with fresh hops flavor , spicey , that good bitter smack finish . i used to prefer darker beers to american pale ales , but this beer is the one that changed my mind . this beer goes great with crawfish and pizza . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,this smells amazing . vinegar coupled with cherries and other ripe to over-ripe fruits . d : this is a great flanders red .  mouthfeel is a little thin and watery . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 0 ,1
beer2,0.6,"bbd of oct 06 pours deep honey to amber color with pretty good clarity & a fluffy white head . great lacing & head retention smell : slight leather and fruit notes taste : citric & apricot notes , slight tea-like bitterness with dryness .  light carbonation , exactly what i expected from the appearance , not bad . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"the 09 was awesome , the 10 was just good , the 11 was not seen painted ladies pumpkin 09 a 5 deep hazy amber with a beauty of a light beige head .  somewhat dry in the mouth , kind of the weak point of the beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"a - clear amber , and with a hard pour i got an easy 4 fingers of off white head . retention is decent and a thick cap remains . very nice looking .  s-moderate , almost medium-light body , with a carbonation that at times seemed just a bit too much . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,0
beer2,0.6,"smells good , my kind of ipa .  fruits and booze , non-sweet tastes very sweet at first , but it dies down considerably , which is good . it has a syrupy feel at first , but that fades away too ... more carbonation would have been better . ",0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 ,1
beer2,0.6,"this beer is absolutely beautiful .  mouthfeel is pretty average i guess , a bit on the thicker side , creamy carbonation . ",0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,appearance - the beer pours a dark brown/black colour with a very large frothy and rocky light brown coloured head . i ca n't see much carbonation due the darkness of the beer and there is very nice lacing running down the sides of the glass .  m- this beer felt sightly heavier than it was . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"smell wonderful aroma of deep , rich malts . can they be both roasty and toasty ? this dark ale was an awesome nose . taste the taste didnt quite keep pace with the nose . the flavors are nice , but they didnt deliver on the aromatic promise . drinkability a nice attempt at an extremely difficult style .  the body is nothing special however . feels overcarbonated and lacks a nice texture . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,1
beer2,0.6,"s. pungent and tart as heckfire ! funky funk funk , leather , only the finest sweaty gym socks , vinegar , simply out of control ! this is possibly the most pungent , abrasively acidic beer i 've smelled . almost too intense . t. tart .  mouthfeel strikes as kinda light bodied . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 ,1
beer2,0.6,"the aroma was simply outstanding . it had a sweet hop presence which was citrus in nature ; however , i found it to be sweetly unique in that it resembled a pineapple moreso than orange or grapefruit .  the only fault here is that the mouthfeel is a bit too full for a pilsner . it is thick to the point it seems a bit flat even though there are abundant bubbles . only fault is the weird thickness to this . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 ,1
beer2,0.6,"the initial aroma of pumpkin and spices is pleasent , but not powerful .  mouthfeel : medium body with hardly any carbonation and a slightly slick finish . ",0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 0 ,1
beer2,0.6,"a : pours a hazy golden-straw color with a couple fingers of incredibly dense bright white head that took forever to fade into a dense , thick film that left thick stripes of lacing down the glass .  light , sweet malt aroma ... very little hops . mouthfeel is to style but with an explosion of tiny bubbles . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"a-dark orange color ... little head ( which normally i would be against but for ipa 's i actually enjoy ... yes i know the head releases boatloads of fun for most people but for me i do n't like it excessive so this is fine with me ) - s-big huge tropical fruits intermingled with some caramel notes ... .the tropical fruits are fantastic to smell ... i just sat and smelled this beer for about three minutes it was so enjoyable ... mangos , papaya , pineapple , oranges , sweet grapefruit , tangerines and then some peaches and apricots as well ... smells sweet rather than bitter ... .not terribly complex as the pine , tobacco and earthy notes are not evident but no complaints here ... i love a juicy tropical fruit laden dipa and that is what this is.- t-similar to the aroma ... same fruits just not as sweet on the taste ... hops begin to lend a blast of bitterness ... a splash of alcohol evident as well but it mixes nicely and adds some spiciness ... more bitter tasting than the nose led me to believe it would be ... . with 15 hop additions every 15 minutes i expected this to be bold , bitter , and flavorful ... .check ... .check ... check ... .  mouthfeel is thin , but not watery . nice carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"a : pours a perfectly cloudy lemony-yellow with a full , two-finger off-white head .  pleasnt middle ale taste . smooth flavor and easy to drink.no unpleasant aftertaste which i dislike in an ale . generally speaking i prefer fairly strong ales and beers , but this one seems to be of decent quality without excessive hoppiness . recently discovered at a local beer discounter so further review may continue.. ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 0 0 ,0
beer2,0.6,"first time trying this beer ... i 'm always excited to try american makes of belgian ales , to see who has the real deal skills , but i 'm always leery too , because so few get it anywhere close to right . great funk in the nose . they nailed the nose , that 's the best part of this beer by far . yup , it 's unbalanced . it 's off by a good margin , the malt does n't come through that well and the hops kind of leave you feeling flat and sad .  feels light bodied with tons of carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 ,1
beer2,0.6,"poured from the bottle to a golden copper color , with thick off-white head that lingered through whole glass and then reduced to excellent lacing .  carbonated swallow is a tad sharp . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 ,0
beer2,0.6,it has a perfect pilsner color .  this really could have been something with a little less carbonation . ,0 0 0 0 0 0 00 0 0 0 0 0 1 1 1 1 1 0 ,0
beer2,0.6,"rivals the clarity i 've seen from some very highly rated micro 's ! s - wow , dry hopped but very mild aroma - floral and citricy hops , bready malts .  the mouthfeel doesnt impress me . seems a bit thin and maybe chalky from time to time ... maybe from the hoppyness . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"a huge blast of sweet citrus assaults the nose , orange rind and lemon . obviously hoppy , and the abv is given away by a trace of alcohol . that gives way on the swallow to a flavor reminding me of cheap gin , and then a half-gin/half-hop aftertaste lingers .  seemed thin in the mouthfeel with almost too much carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 1 0 ,1
beer2,0.6,"the smell is 90 % hop and 10 % malt . the hop smell is flower and one can almost distinguish the different kinds of hops , but my nose is n't experienced to tell you what they are .  m : light to moderate body and carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 ,2
beer2,0.6,"great retention and several sticky lace rings .  feel : the fizz i feel could be less . sips feel light , masked by carbonation . ",0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,i think this smells quite good . t - this tastes like a bad cola .  mouthfeel was a bit thin for my liking . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 0 0 0 0 ,1
beer2,0.6,"source , serving : draft , 33cl @ trappist smell : lively citrus , honey , yeast and cider , apple soda notes . all blend together with nothing dominating . oddly reminiscent of a zesty italian spritzer . taste : much deeper , darker fruit than you get in the nose . citrus oil and prominent caramel/honey malts come through at first and have an unusual depth which my guess is due to some barely perceptible citrusy hop oilyness and bitterness . definitely different than the refreshing , lively nature of the nose . in the middle its quite hoppy ( mostly grassy ) but has enough cariander/nutmeg and belgian yeastyness to keep it interesting .  and now i know why people say it tastes like chocolate syrup , because it kinda does . but this is really good if you like chocolate . probably 1200 calories in this bottle . but who 's drinking beer and watching calories ? ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 ,1
beer2,0.6,"pours a hazed-copper with an inch of lingering creamy off-white head . lots of carbonation and thick concentric bands of lace .  m - this part is a bit underperforming , but only relative to the rest of its strengths ; it just does n't have the substantive feel that i want , but it has proper carbonation and relative weight . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 ,0
beer2,0.6,courtesy of jrancan via gif 2.0 poured an orange-cooper color with a thick tannish head .  m : average carbonation and the hop bitterness sticks around . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 0 0 0 ,0
beer2,0.6,"appearance : a yellow / amber colored body topped off with a fluffy white head . the retenion was pretty good and the lacing was abundant .  founds this a bit too fizzy for the style , possibly overcarbonated , possibly i do n't know wtf i 'm talking about . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0
beer2,0.6,nice very uniformly hazy straw yellow body that is served with a 1/2 finger foamy white head . head has really good retention and lacing is left most of the way down the glass .  m : it feels light to medium bodied with high carbonation . rather smooth though . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"pours about half a finger length of head atop a dark brown body with a red tinge when held up to the light . when the head is high , the legs are nice and thick as i tilt . my initial impression was this tastes awfully similar to a turbodog brown ( not sure if it 's the malts they are using ) .  mouthfeel/drinkability : mouthfeel is pretty medium bodied , a bit thin and not overly impressive for an ris . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,pours a deep amber color with a really cool creamy head .  m - i would 've preferred a slightly more viscous feel . ,0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 0 0 0 0 0 0 0 ,0
beer2,0.6,from start ( awesome appearance due to the creamy head and lacing ) to finish ( great nutty aftertaste ) this was quite an enjoyable christmas evening treat !  i noticed to yeast in the bottom of the bottle after i read that it was bottle conditioned on the label . the malt comes through as i drink . there is the malt backbone with some hops . i guess i 'm just so used to ipa 's and dipa 's . this is a really drinkable beer . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 ,0
beer2,0.6,"when we finally opened it , it wafted aromas : stouty roasted malt , bourbon .  mouthfeel is a but flat . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 0 ,1
beer2,0.6,"smell is extremely nice with strong notes of ripe fruit , caramel , toffee , and toasted malt . very pleasant mixture .  mouthfeel- a little thin and soapy feeling . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 0 0 ,1
beer2,0.6,"this oktoberfest pours a very deep copper-red into my mug with a moderate white head that quickly diminished to thin skim but with a patchy lasting lace . i must say the color of this brew is truly something to marvel at , incredible dark copper-red with extreme brilliance .  mouthfeel is decent but a little slick . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 ,0
