task,label,text,rationale,combine_flag
beer2,0.6,"a-reddish gold with a thick light tan head , quite a neat site actually s-i 'll be honest , it smells like something in between a heavy belgian white ale and a champagne ... leaning more towards the champagne ... unfortunately .  m : medium body , high carbonation too high , as it starts out painfully prickly before settling into a smoother frothiness . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0
beer2,0.6,"reviewed 11/6/2009 ( bottle ) : pours a strong reddish color body , average foamy creamy off-white head , lasting .  m- a bit on the light side for a stout but still fantastic . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,a - pours deep black with a one finger chocolatey head - looks fantastic s - smells of chocolatey malts and a touc of coffee .  mouthfeel is a little thin but overall a good beer . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"poured a near opaque brown/black with a billowing , moussey , two-finger , cocoa colored head that faded to a creamy , lasting cap . quite impressive for a beer of such humble stature . by looks alone , this is a very deceiving beer .  d. very high , the light body and flavors would make this a great session beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 ,0
beer2,0.6,"all in all , a pretty beer with a great smell and decent taste that was not all that easy to get through .  a faint taste is present ( maybe honey ? ) . it is for all intensive purposes an average beer with a pleasant cherry taste . mainly because i think it will fill a good void of giving me the drink i need when i am not in the mood for a stronger beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"a- pours black with no highlights . nice looking start .  looks more like a macro lager than a pale . head fades down to a soapy layer . slightly hoppy , watery smell with a bit of sweet-fruityness in the background . tastes slightly hoppy with a sourness mixed in all the way through . bit of fruity sweetness cloyingly there . really does n't taste anything like a pale ale . ",0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"on tap woodshop classix anaheim , ca clear golden and orange with a soapy , frothy white head . an incredible and overwhelming lavender explosion , and little to nothing else .  pretty thin feel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 0 0 ,0
beer2,0.6,it has a very interesting look because of the lasting head and retention .  mouthfeel is good if a bit thin and that may be one of the beers few shortcomings . ,0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"poured into a new duvel tulip a - pours a cloudy straw haze with a fluffy two finger head . just a great , great appearance . was really expecting and hoping for some sort of rose smell .  recommended by shady at the waterhuis in ghent , thanks . appearance was chestnut brown with a medium tan head and slight lacing . smell was of freshly cut hay and light spice . taste was hoppier than most browns , a good balance of bitter and sweet . very good choice , quite enjoyable and unique . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"it 's lightly sweet and has a bit of an acidic tang - actually , quite a good fore-flavor - but there 's not much in the back except for the alcohol and a hint of cherries .  little carbination and just lightweight in the mouthfeel department . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 0 ,1
beer2,0.6,"pours black with hints of mahogany when held to light . rich , thick tan head makes for an inviting brew .  m thin , light , somewhat watery with decent carbonation especially at the front and sides . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,12 oz can poured into a snifter fridge temp 2008 appearance : pours a cloudy brown color with a 1.5 '' head that has great retention . craterous head with plenty of lace .  m - goes down as easy as any ipa would . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"very good ! after the scent , i was so excited . a strange boozy mess . a very odd blend of flavors .  carbonation seems high for an ipa but head and lacing are a bit below average . at first sip it is a refreshing / light to medium pilsner body that encourages you to gulp a little more confidently untill a few mouthfuls later you are in a caught up in the aroma all the while never minding it . this is a classy beer and makes one feel classy . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 ,1
beer2,0.6,"pours a dark almost black like a stout , but with a grey head . it smells very piney citrusey like a freshly brewed ipa so bitter . overall another excellent offering from stone .  smell : big cloying sweetness not appealing at all . taste : bit of smooth crispness , cloying sweetness gets to be a bit unbearable . hops are minimal and the sweetness tastes fake . lame maltiness sweetness all over the place . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"a - color is positive . it 's a dark coffee / cola color . there was strong pretty lacing .  mouthfeel : lots of carbonation , feels light and airy . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,the beer is topped by an enormous tan head that remains intact for quite a while . generous portion of lacing veil the side of the glass .  mouthfeel is mild with little carbonation . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 ,0
beer2,0.6,"pours out a cloudy lemonade with a bulbous head that leaves thick sheets of lace along the side of the glass .  i saw that it was a kenyan lager and i almost did n't even want to try it . being the ticker that i am , i gave it a shot , and this is exactly why we do n't judge a beer by its location ... appearance nothing to note ... aroma is light and sweet , corn , but you 'd expect tons of skunk and none is present ... the aroma is light and sweet , not at all a typical lager . this is n't a great beer but it exceeds expectations for a lager and a kenyan beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 ,0
beer2,0.6,"new label , dictator series , batch 13 , march 2011 pours a majestic crystal clear deep orange/red with a thick fluffy white sudsy head . gorgeous richness and clarity on the appearance .  ~can easily pick out the port-i-ness , this is a wonderfully complex beer . ~feels a bit too tingly , and is distracting . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 1 0 0 0 1 1 1 ,0
beer2,0.6,"original rating date : august 22 , 2008 great hoppy scent , pours nice and golden with a large head that is especially doughy after settling . really hoppy , but only hoppy .  m - the feel is dry but not too dry . i think the feel in this brew may have been an accident . there 's allot of carbonation making for a coarse texture , which seems to be contradictory compared to most other dry feeling beers i 've had . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 ,1
beer2,0.6,crisp golden malt aroma with a generous dash of floral hop at the end . very appealing . the flavor is extremely hoppy .  mouthfeel : medium mouthfeel is okay . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 ,1
beer2,0.6,very interesting and exciting looking pilsner .  m : aftertaste is rather short . body is light . ,0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,a : pours pitch black . a two finger tan head forms in my tulip glass . rings of sticky lace are left clinging to the glass .  a little thin . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 ,0
beer2,0.6,"great looking heart of darkness color , dark tan head .  taste starts out quite yeasty , the other flavors eventually develop where you can pick out a bit of orange and clove , carbonation is quite assertive and sharp at first , the alcohol might have something to do with that since it 's not overly well hidden . ",0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0
beer2,0.6,"enjoyed in my chimay goblet : rich , ruby red coloration with a thin , white head and a touch more carbonation than its brother beers ( blue & white ) . no other red brew looks this majestic , while still being mysterious and imposing .  mouthfeel is nice and oily , but too much lingering carbonation adds an almost acidic feeling on the tongue . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"the hop aroma was so intense , fruity and fresh . the hop aroma was so pungent any secondary smells were buried . i would buy this beer for an air freshener it smells so good . the flavor does not quite add up to the aroma , but that should not be taken as a negative statement . very good apa , honestly the best apa i have had in a while .  m : it was thin with lots of natural carbonation . a bit weak . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"i would usually assume it 's yeast but it looks like a pile of seeds . if this tastes as sweet as it smells this could be trouble . sweet , drying aftertaste ( presumably from the honey ) that lingers forever . juniper adds a little bit of resin texture that i 'm a huge fan of . sweet , but not as sweet as it smells -- delicious and drinkable but definitely a bottle for splitting . surprised to see it weighs in at 11 % abv . one of the more interesting beers i 've had as of late .  mouthfeel is a bit dissapointing because of the flavor leaving the palate all at once . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"a- black/opaque body with no light perception , with a creamy rocky chocolate milkshake brown head , with excellent retention and lots of sticky lace .  flavor takes it 's initial shape with the same wonderful attributes , but seems lacking in malt richness , and comes off a little thin . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 ,0
beer2,0.6,"a sexy beer pour , oaken cola brown , clear - with a very sticky tan head - leaving a sheet of lace in my corsendork tulip .  feels well carbonated , possibly a bit too much to enjoy the complexity . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"aroma is fantastic ! i have n't been thrilled with most jolly pumpkins , but this one is starting off great . awesome tart and funky notes , distant earthy/spiciness .  the light body is not intimidating , however makes up for flavor and aroma . the taste is smooth , dry , and nutty . this is a decent brew . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 ,1
beer2,0.6,"the beer looks amazing on the pour , but after that it all seemed to go downhill for me .  m - medium in body , but on the somewhat lighter side . creamy and smooth though . little to no carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"a : dark brown , almost black with a light brown head that crackles away s : as the bottle says roasted barley and you can smell it along with the slight sweetness/ fruitiness .  light bodied , a lot of carbonation , no real aftertaste . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 1 1 1 1 0 ,0
beer2,0.6,"it looks perfect . the head stays around quite a while and leaves some great lacing .  m : light carbonation foaming on your mouth , medium body . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 0 ,0
beer2,0.6,i was impressed with the appearance and feel of this beer right away .  i had this beer 1st on draft and then found it in a bottle at ht . i ca n't understand anyone grading this beer below an a the smell and the taste is just threw the roof . i have already hooked 4 other people on this beer . one of the few beers that i have had on tap and then found in a bottle that was even close to its draft flavor . this has become my new favorite . the only issue so far is i ca n't drink less than 3 of these in a session and this is truley a session beer ,0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 ,0
beer2,0.6,"4.4 % abv , jun3011 a - beautiful golden beer with great clarity and a stunning white head , the three fingers of foam hung out for a while and caked the glass with thick lace .  fine pour , average beer carbonation , small head . tastes like a weak wheat beer with intense cherry flavor that exactly matches the aroma . smooth , even flavor through the finish with aftertaste of cherry . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 ,0
beer2,0.6,"pleasant , all in all a characteristic profile and very very good . t : slightly too bitter for my taste , but still oh so refreshing and tasteful .  smell was average , mouthfeel a bit on the thin side . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 1 1 0 ,1
beer2,0.6,"s- if i could consume this beer by smelling it ( and not drinking any ) , i would because the smell is rather impressive . the hops impart a nice citrusy aroma ( particularly lemons and oranges ) and a piney aroma as well .  i was pleasantly surprised with the smooth taste and more important .. the aftertaste . also , i liked the size of the bottle and the appearance of the label . my hat is off to the polish on this one . this beer deserves american translation about the brewery and other bottle infomation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"pours a very pretty deep rich brown with red highlights . it 's got some haze to it and really looks classic to the style . really dark body yields a light brown fluffy 2finer head that is thick and rich .  mouthfeel was watery like cola . a little thicker , and this beer could be top notch by critics standards . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"sampling a 2004 version of this ale , sent to me by my buddy sulldaddy . it pours a chestnut/ruby color with a slightly fizzy head that lessened to a slight edge layer with minimal lacing on the glass ; very clean looking ale , which is always nice . aroma up front is vanilla with an underlying sour aroma with dry oak aromas throughout as well ; lots of alcohol on the sniff which killed some aromas ; reminded me a lot of a bourbon or maybe even a dry sherry . i loved this one really .  mouthfeel was light to medium in body and watery in texture with a lively carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"smell was sweet , very malty . this beer smelled wonderful ... ..but it fell short on taste .  the hops come through strong on the first taste with the caramel malt and spices lingering for a crisp almost bitter finish . a rather nice offering from rogue but not as outstanding as some of their other brews . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 ,1
beer2,0.6,amazing lacing .  the palate is medium bodied with an earthy malt character that is subdued by the by the fairly strong but not overpowering hops . ,0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,appearance : pours a clear amber color with two fingers of fluffy off white head that leaves some very nice lacing .  i poured this beer into my tumbler at 50 degrees then poured it out of my tumbler and into the sink . the bber was a light mahoganny color with a light orangy looking head . the smell was of sour something with a bit of a caralally smell . the taste was sour gross sour yuk ... too me . the sourness was just overpowering of rotten fruit and bout gagged me . i will not buy again . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"serving : bomber poured into tall snifter appearance : almost black , ca n't see through it even when held up to light , very minimal off white head smell : first off i must say this beer has an impressive and wonderful aroma but it is all wrong for an imperial stout . black coffee , chocolate , roasty . notes : i thoroughly enjoyed this beer but i am afraid someone must have switched the labels .  the palate is perhaps a little too light and carbonated , but perhaps anything heavier could have made this cloying , so i 'll give it a pass . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"dark brown , coffee color , light barely makes it through , with a rich tan head with large bubbles .  m : crisp , sticky , not that dry , medium bodied . d : a good tasting beer , but too big of a body that does n't really fit the style . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 ,0
